Wavelength [nm],led.RAW8,peaks.RAW8,sodium.RAW8
526.438,17604,58.40000153,-27.20000076
526.506,17472.80078,67,-22
526.573,17366.59961,56.40000153,-35.40000153
526.641,17289.59961,39.40000153,-7.599999905
526.709,17308.80078,59.79999924,-5.800000191
526.776,17260.80078,48.20000076,2
526.844,17219.19922,63.40000153,-9.399999619
526.911,17105,67.40000153,-0.800000012
526.979,17071.80078,53.79999924,-22.60000038
527.046,16849.59961,42.20000076,20
527.114,16951.80078,33.20000076,-20.60000038
527.181,16752.40039,11.39999962,15.60000038
527.249,16680,51.59999847,-13.39999962
527.316,16627.40039,43.40000153,-28.20000076
527.384,16633.19922,86.59999847,-12
527.451,16601.19922,25.39999962,-34.79999924
527.519,16373.59961,77.40000153,6.599999905
527.586,16399,52.79999924,11
527.654,16261.2002,44.20000076,-6
527.721,16254.7998,51.40000153,0.200000003
527.789,16133.2002,18.60000038,10.60000038
527.856,16161.40039,38.79999924,-14.19999981
527.923,16020.2002,46.20000076,-20.39999962
527.991,16029.40039,12.19999981,-2.599999905
528.058,15808.40039,66.40000153,-11
528.126,16051.40039,44.59999847,25.20000076
528.193,15834.59961,53.20000076,-20.39999962
528.261,15740,47.40000153,-8.600000381
528.328,15791.7998,64,-15.19999981
528.395,15622.40039,37.20000076,-2.599999905
528.463,15599.59961,61.20000076,-23.60000038
528.530,15477,40.79999924,9.800000191
528.598,15537.7998,69.40000153,-14.39999962
528.665,15322.7998,54,-29.39999962
528.732,15349.40039,52.59999847,-6.800000191
528.800,15268.59961,47.79999924,14.80000019
528.867,15243,72,7
528.934,15094.2002,95.80000305,0.600000024
529.002,15118.7998,134,5.400000095
529.069,14957.2002,243,-1.799999952
529.136,15151.7998,1175.599976,-11.80000019
529.204,14840.59961,2339.600098,-15.60000038
529.271,14984,1003.400024,-28.60000038
529.338,14684,155,38.59999847
529.406,14894.40039,96.80000305,15.60000038
529.473,14530.7998,28,-10.80000019
529.540,14713.59961,83.59999847,-3.400000095
529.608,14528.59961,60.79999924,-11.19999981
529.675,14509,49.40000153,12.39999962
529.742,14503.7998,71.40000153,10
529.809,14365.40039,69.80000305,9.800000191
529.877,14333.2002,47.59999847,29.39999962
529.944,14257.7998,37.79999924,-6.800000191
530.011,14273.7998,31.60000038,2.200000048
530.078,14296.40039,22.20000076,-31.20000076
530.146,14010.59961,45.20000076,2.200000048
530.213,14055.7998,47.40000153,-4
530.280,13865,28,-12.39999962
530.347,13951.2002,50.79999924,11.80000019
530.415,13803,11.60000038,-10.60000038
530.482,13724,19,-5.599999905
530.549,13619.59961,59.79999924,-4
530.616,13657.7998,32.59999847,-1.799999952
530.684,13632.7998,24.39999962,-14.19999981
530.751,13579,83.59999847,-18.60000038
530.818,13416.40039,44.59999847,6.800000191
530.885,13491.2002,42.79999924,-8.199999809
530.952,13465,41.79999924,2.599999905
531.019,13412.59961,45.79999924,-19.39999962
531.087,13294,40,-22
531.154,13193.2002,67,7.400000095
531.221,13267.2002,36.59999847,-20.20000076
531.288,13057,50.59999847,-8.800000191
531.355,13165.59961,47.79999924,13
531.422,13077.7998,33.20000076,27
531.490,12923,70.19999695,6.800000191
531.557,12873.7998,40.59999847,0.400000006
531.624,12764.2002,47.40000153,-2.599999905
531.691,12812.2002,42.20000076,-7.599999905
531.758,12700.40039,31.79999924,-5.199999809
531.825,12671.59961,71.19999695,-20.60000038
531.892,12625,31.39999962,25.79999924
531.959,12586,49.40000153,-17.79999924
532.026,12540.59961,51.79999924,-17
532.093,12433.7998,71.40000153,18.20000076
532.161,12302.59961,61.40000153,2.200000048
532.228,12430.40039,41.79999924,-8.399999619
532.295,12298.7998,50,-18.60000038
532.362,12299.7998,36.40000153,9.800000191
532.429,12139.40039,12.19999981,5.599999905
532.496,12251.2002,29.20000076,2.799999952
532.563,12214.59961,15.19999981,-13
532.630,12046.7998,50.40000153,-24.60000038
532.697,12138,43.20000076,18
532.764,11974,69.40000153,5.400000095
532.831,11915.40039,55.59999847,-3.599999905
532.898,11876.7998,50.20000076,-2.599999905
532.965,11936.59961,29.20000076,-6.800000191
533.032,11804.7998,67.19999695,-6
533.099,11838.2002,35,-0.800000012
533.166,11832.2002,47.20000076,8.600000381
533.233,11659.2002,22,13.19999981
533.300,11651.2002,63.40000153,-14.19999981
533.367,11552.2002,21.20000076,-0.200000003
533.434,11551.7998,33.59999847,16.79999924
533.501,11542.40039,33,-14.80000019
533.568,11367,22,-9.399999619
533.635,11268.40039,26.39999962,-8.399999619
533.702,11354.7998,38.79999924,-19.60000038
533.769,11140.7998,13.39999962,-13.19999981
533.835,11265,22.20000076,-3.400000095
533.902,11026,24,-28.79999924
533.969,11132.59961,33.20000076,3.200000048
534.036,11029.7998,12,-4
534.103,11030.40039,20.60000038,-7.599999905
534.170,11009,32.40000153,1.600000024
534.237,10948.40039,67.80000305,-12.19999981
534.304,10839.2002,56.40000153,-15.80000019
534.371,10801,46.20000076,-12.80000019
534.438,10794.7998,32.59999847,-15.39999962
534.504,10760.7998,27.60000038,-23
534.571,10735.59961,22.79999924,-5.400000095
534.638,10619.40039,36.40000153,8.800000191
534.705,10581.40039,21.20000076,-10.80000019
534.772,10652,43.20000076,-28
534.839,10639.7998,49.59999847,-2.400000095
534.906,10566,34,7.800000191
534.972,10544.59961,17.20000076,-36.20000076
535.039,10487,48.40000153,23.79999924
535.106,10385.59961,19.60000038,24.79999924
535.173,10329.7998,141,33.40000153
535.240,10341.2002,106.5999985,3.799999952
535.306,10347.59961,59,4.400000095
535.373,10191.40039,48.40000153,-6.800000191
535.440,10273.2002,31,-23.79999924
535.507,10135.7998,39,-13.39999962
535.574,10137.7998,44.20000076,20.60000038
535.640,10026.59961,4.400000095,12.80000019
535.707,10115.2002,38.59999847,-3.200000048
535.774,9997.400391,12.60000038,7.800000191
535.841,9917.400391,48.59999847,18.60000038
535.907,10082.59961,71.59999847,-2.799999952
535.974,9817.799805,79.19999695,20.20000076
536.041,9684,40.59999847,-14.60000038
536.107,9772.400391,50.20000076,-6.800000191
536.174,9827.599609,22.79999924,8.600000381
536.241,9725.400391,32.79999924,-18.79999924
536.308,9670.599609,-4,-18
536.374,9628,52.79999924,-22
536.441,9600,45.20000076,-9
536.508,9586.200195,51.20000076,-10.80000019
536.574,9610.200195,26.79999924,-22.60000038
536.641,9593,29.79999924,6.199999809
536.708,9375.200195,17,-24
536.774,9417.400391,29.39999962,-5
536.841,9384.200195,-3,-13
536.908,9437.400391,34.79999924,-8.600000381
536.974,9251.200195,43.20000076,-7
537.041,9202.599609,38.59999847,9.199999809
537.108,9195.200195,25,-7
537.174,9106.400391,35.20000076,-8
537.241,9154.599609,20.79999924,-3.200000048
537.308,9112.599609,29,17.60000038
537.374,8927.599609,-10.60000038,-6
537.441,9057,27.39999962,8.199999809
537.507,8980,25.60000038,-18
537.574,9066.400391,23.39999962,-4.199999809
537.641,8902,66,-4.400000095
537.707,8906.799805,71.40000153,-14.39999962
537.774,8842,26.60000038,-4.800000191
537.840,8871,63.20000076,2.400000095
537.907,8740,52.40000153,-16.20000076
537.973,8836.200195,27.60000038,10.60000038
538.040,8545.200195,56,-9.800000191
538.107,8653.599609,37.40000153,-15
538.173,8495.599609,27.39999962,-28
538.240,8550.200195,38.59999847,0.200000003
538.306,8451.799805,-5.599999905,-2.400000095
538.373,8525.200195,77.80000305,-20.79999924
538.439,8410.799805,47.79999924,15.19999981
538.506,8439.400391,49.59999847,-3.599999905
538.572,8413.200195,22.20000076,10.39999962
538.639,8315.799805,24,-25.60000038
538.705,8262.599609,28.60000038,8
538.772,8313.200195,48,-22.79999924
538.838,8126.600098,21,2
538.905,8267.799805,45.79999924,-9.199999809
538.971,8135.200195,42.59999847,-4.400000095
539.038,8157.399902,52.40000153,17.20000076
539.104,8134,61.79999924,-3.400000095
539.171,8094.200195,72.59999847,-25
539.237,7909.799805,3.200000048,-17
539.303,8051.200195,50.40000153,-1
539.370,7893,40.20000076,-4.599999905
539.436,7852.799805,65,0
539.503,7836.799805,68.40000153,5
539.569,7838.600098,39.40000153,-21
539.636,7818.399902,31.79999924,-7.400000095
539.702,7730.799805,84.59999847,-14.19999981
539.768,7819.600098,30.20000076,-21.39999962
539.835,7643.399902,53.59999847,12.60000038
539.901,7557.200195,22.39999962,-14.19999981
539.968,7590.600098,15.19999981,-27.39999962
540.034,7507,10.80000019,-12.80000019
540.100,7589.600098,19.79999924,-5.400000095
540.167,7632.200195,29,-6
540.233,7469.399902,7.800000191,-19.39999962
540.299,7429.399902,32.20000076,-25.20000076
540.366,7367.399902,32.40000153,-13.39999962
540.432,7393.799805,20.60000038,-5.199999809
540.498,7357.399902,20.60000038,3
540.565,7258.799805,-0.800000012,-6.199999809
540.631,7245.200195,28,10.39999962
540.697,7275.399902,7.599999905,1.399999976
540.764,7216.200195,47,12.19999981
540.830,7155.799805,17.60000038,-5.199999809
540.896,7184,36.59999847,-10.39999962
540.963,7081.399902,8.800000191,18.39999962
541.029,7011.399902,51.20000076,11
541.095,7092.600098,16.79999924,10.60000038
541.161,7067.799805,33.79999924,-1.799999952
541.228,6968.799805,51.59999847,-6.800000191
541.294,6963.600098,45.79999924,-6.199999809
541.360,6834.200195,39.40000153,-6
541.426,6882,30.20000076,-2.200000048
541.493,6785.399902,30,8.199999809
541.559,6878.600098,43.79999924,-0.600000024
541.625,6823,15,-14.19999981
541.691,6705.399902,35,-3.200000048
541.758,6692.399902,54,12.19999981
541.824,6684.200195,8.199999809,-17.20000076
541.890,6610.200195,24.79999924,1.399999976
541.956,6528.200195,29.20000076,-12.80000019
542.022,6616,26.39999962,12
542.089,6574,20.20000076,-1.799999952
542.155,6529,41.40000153,8.800000191
542.221,6494.399902,40.20000076,19
542.287,6530.399902,51.20000076,-14
542.353,6413.200195,28.60000038,4.400000095
542.420,6361.799805,13,29
542.486,6446.600098,38.79999924,-32.79999924
542.552,6360,8.199999809,6.199999809
542.618,6355,37,-2.400000095
542.684,6372.799805,22.39999962,-6.199999809
542.750,6304,27.39999962,11.39999962
542.816,6242.600098,16.79999924,-0.200000003
542.883,6161,22.60000038,7.599999905
542.949,6203.200195,35.79999924,10
543.015,6227,41.59999847,20
543.081,6164,11.60000038,12.39999962
543.147,6095.799805,55.40000153,-17.60000038
543.213,6044.799805,19,1.600000024
543.279,5995.799805,26.39999962,-36
543.345,6027.399902,45,16.60000038
543.411,5907.200195,53.59999847,-14.80000019
543.477,5882.399902,36.59999847,42
543.543,5928.399902,58.20000076,3.799999952
543.609,5873.799805,11.39999962,-43.59999847
543.675,5820.600098,16.20000076,14.80000019
543.742,5749.399902,-7.800000191,-20.20000076
543.808,5772.799805,37.59999847,-5.400000095
543.874,5757.600098,4.800000191,-24.39999962
543.940,5732.399902,32.40000153,-23.79999924
544.006,5696.200195,17.20000076,-14.60000038
544.072,5633.799805,17.20000076,-16.79999924
544.138,5664.399902,25.60000038,-3.400000095
544.204,5627.799805,51.20000076,-7.800000191
544.270,5688.200195,-5.800000191,3
544.336,5502.399902,25.79999924,-8.399999619
544.402,5509,26.79999924,-23.79999924
544.468,5505.799805,30,2
544.534,5424.799805,18.60000038,14.39999962
544.599,5472.799805,41.20000076,-3.799999952
544.665,5367.200195,58.20000076,-15.60000038
544.731,5414.799805,40.40000153,-3.799999952
544.797,5355,-4.800000191,10.19999981
544.863,5306.600098,35,-0.600000024
544.929,5332,36.20000076,-17.20000076
544.995,5294.799805,43.59999847,-36.59999847
545.061,5263.600098,39.79999924,-5.199999809
545.127,5252.799805,24.39999962,-7.400000095
545.193,5296.799805,11.19999981,-21.60000038
545.259,5298,15,-15.60000038
545.325,5141.600098,13.80000019,8.399999619
545.391,5086.399902,21.79999924,-6.599999905
545.456,5192.799805,8.800000191,-0.400000006
545.522,5104.799805,38,6.599999905
545.588,5047,12,-6.800000191
545.654,5042.200195,9.199999809,-6.199999809
545.720,4981,27.39999962,6.599999905
545.786,4979,51.40000153,-28.79999924
545.852,4927.799805,36,-16
545.918,5011.399902,27,3.200000048
545.983,4910.200195,0.800000012,-25.20000076
546.049,4915.200195,20,-18.20000076
546.115,4914.399902,18.60000038,2.400000095
546.181,4832.200195,66.19999695,13.19999981
546.247,4848,104.8000031,-8.800000191
546.312,4822,45.20000076,-12.80000019
546.378,4733,43.79999924,37.79999924
546.444,4780,20,-3.799999952
546.510,4636,8.800000191,-11.39999962
546.576,4724.600098,18.60000038,-10.80000019
546.641,4681.799805,11.19999981,-27
546.707,4599.799805,37.59999847,-3
546.773,4578.600098,31,2.599999905
546.839,4608.200195,53.40000153,-11.19999981
546.904,4529,34.59999847,-6.800000191
546.970,4592.600098,63.79999924,-14
547.036,4571.200195,1,-12.60000038
547.102,4537.200195,50.79999924,0.400000006
547.167,4594.399902,-3.400000095,6
547.233,4497.399902,17,-17
547.299,4439.399902,25.60000038,0.600000024
547.365,4513.799805,46,12.39999962
547.430,4428.600098,63.79999924,2.400000095
547.496,4416.399902,66.80000305,-7.199999809
547.562,4368.799805,46,-25.20000076
547.627,4428.200195,36.20000076,15.80000019
547.693,4328.600098,16,21
547.759,4351,31.79999924,-7.800000191
547.824,4286.200195,47.59999847,21
547.890,4228.200195,24.39999962,-28.39999962
547.956,4213.799805,0,12.60000038
548.021,4236.600098,36,-6.800000191
548.087,4249.600098,26.79999924,-8.399999619
548.153,4224.799805,8.399999619,-27
548.218,4153.399902,-5.599999905,7.800000191
548.284,4159.399902,16.60000038,-32.40000153
548.349,4116.200195,17.79999924,-17.39999962
548.415,4090.600098,16.79999924,-10.80000019
548.481,4041.600098,24.39999962,-11
548.546,4021.199951,31.79999924,5.400000095
548.612,4044,23.60000038,-14
548.677,4070.399902,28,17.79999924
548.743,4012.800049,42.79999924,-21
548.809,3973.600098,18.20000076,-2.599999905
548.874,3935.399902,1.600000024,8.199999809
548.940,3940,36.79999924,-43.20000076
549.005,3930.399902,112.4000015,60
549.071,3931.399902,40,0
549.136,3892.399902,26.39999962,-7.400000095
549.202,3826.399902,24.20000076,4
549.268,3847.800049,28.20000076,15.19999981
549.333,3820.600098,54,35.59999847
549.399,3767.800049,18.60000038,-16
549.464,3712.600098,44.79999924,-10.39999962
549.530,3746,13.60000038,-5.599999905
549.595,3636,16.79999924,-13.80000019
549.661,3711.399902,6.800000191,-39.79999924
549.726,3714.399902,34.59999847,-17
549.792,3645.600098,2.200000048,-11.60000038
549.857,3647.399902,40,8
549.923,3603.600098,10.60000038,3
549.988,3629.600098,59.20000076,-10.19999981
550.053,3570,36.79999924,-16.79999924
550.119,3607.399902,31.20000076,-7.800000191
550.184,3537.800049,44.20000076,13.19999981
550.250,3534.600098,-19.79999924,-25.60000038
550.315,3478.399902,50,-16.39999962
550.381,3529.399902,28,10.39999962
550.446,3449.800049,25.39999962,-14.60000038
550.512,3447.399902,23.20000076,-2.400000095
550.577,3407,29.60000038,4.199999809
550.642,3431.800049,17.39999962,21.79999924
550.708,3426.199951,16.20000076,-17.20000076
550.773,3364.399902,21.60000038,-28
550.839,3366,18.39999962,-6
550.904,3371.399902,44.20000076,5.800000191
550.969,3330.399902,51.59999847,-24.39999962
551.035,3327.199951,54.59999847,-11.60000038
551.100,3299.399902,8,-9
551.165,3303.800049,15,-23.60000038
551.231,3265,23.39999962,-16.60000038
551.296,3261,40,-46
551.361,3237.800049,22,-3.599999905
551.427,3268.199951,7.400000095,0.400000006
551.492,3240.399902,7.199999809,-10
551.557,3217.199951,14.60000038,-17.79999924
551.623,3128.399902,21.39999962,-3.799999952
551.688,3150.800049,34.20000076,-8.199999809
551.753,3150.399902,12.39999962,23.39999962
551.819,3140.199951,32.20000076,-15.80000019
551.884,3125.800049,-10.80000019,-11
551.949,3129.199951,30.79999924,-13.80000019
552.015,3027,9.199999809,1.399999976
552.080,3135,3.599999905,10.19999981
552.145,3037.399902,-11.80000019,-28
552.210,3047.600098,28.39999962,-23.20000076
552.276,3020.800049,27.39999962,-8.600000381
552.341,3029,27.20000076,-22.79999924
552.406,3003,-27.60000038,11.19999981
552.471,2957,55.40000153,19.39999962
552.537,2899,16.60000038,-14.39999962
552.602,2973.199951,31.79999924,-30.20000076
552.667,2903.199951,31.60000038,-15
552.732,2909,29.60000038,-13.19999981
552.797,2913.399902,16.20000076,2.799999952
552.863,2867.399902,26.79999924,14.39999962
552.928,2908.800049,-23.20000076,17.20000076
552.993,2873.199951,20.20000076,-52.40000153
553.058,2867.199951,16.39999962,0.200000003
553.123,2867.800049,26.60000038,8
553.189,2838.199951,47.79999924,0.800000012
553.254,2812.399902,63.20000076,17.79999924
553.319,2756,7.400000095,-0.800000012
553.384,2795,37.59999847,-5.400000095
553.449,2783,49.40000153,-4.400000095
553.514,2753.399902,50.79999924,19.39999962
553.579,2734.800049,15.80000019,5.800000191
553.645,2709.199951,16.79999924,-11.19999981
553.710,2702.800049,61,15.60000038
553.775,2714.199951,37,-10.19999981
553.840,2656.399902,-15.19999981,-11.19999981
553.905,2727.199951,44.79999924,-15.80000019
553.970,2630.199951,-2.599999905,-14.39999962
554.035,2668,15,-24
554.100,2607.199951,16.20000076,-36.79999924
554.165,2609.399902,9.399999619,-33
554.230,2598,5.599999905,-2.200000048
554.295,2603.600098,28,-12
554.361,2579.600098,11.19999981,5.599999905
554.426,2533.199951,30.79999924,8.600000381
554.491,2560.800049,-0.400000006,-27
554.556,2577.600098,35.40000153,-24.60000038
554.621,2522,30,27.60000038
554.686,2548.600098,5.599999905,-13.39999962
554.751,2506.800049,20,-16.39999962
554.816,2516.600098,6.199999809,15.60000038
554.881,2475.199951,-14.60000038,-5.400000095
554.946,2433.600098,5.800000191,-12.80000019
555.011,2432,16.60000038,13.60000038
555.076,2447.600098,3,23.79999924
555.141,2451.600098,33,13
555.206,2432.399902,15.60000038,-20.60000038
555.271,2407.800049,7.199999809,2
555.336,2384.199951,64.19999695,23.60000038
555.401,2399,84.80000305,-45.40000153
555.466,2383.800049,87,-45
555.531,2347.800049,42.20000076,-15
555.595,2291.800049,24.79999924,-22.79999924
555.660,2351,47,-6.599999905
555.725,2318.199951,40.20000076,7
555.790,2300.399902,8.600000381,-1.399999976
555.855,2347.399902,10.39999962,-10.60000038
555.920,2264.199951,-17.20000076,-13.39999962
555.985,2315.399902,15.39999962,-24.39999962
556.050,2271,-2.400000095,-37
556.115,2260.399902,-3.200000048,-0.600000024
556.180,2236.600098,13.39999962,17
556.245,2262.399902,50.59999847,-12.19999981
556.309,2214,13.80000019,-32
556.374,2247.399902,22.60000038,-21
556.439,2200.800049,-5.599999905,2.400000095
556.504,2203.399902,52.40000153,-15
556.569,2215.800049,32.40000153,9.800000191
556.634,2209.399902,33.79999924,8.399999619
556.699,2230.800049,-13.80000019,-22.60000038
556.763,2204,21.20000076,-6.400000095
556.828,2142.399902,37.20000076,-4.400000095
556.893,2145.399902,14.60000038,-9.600000381
556.958,2079,-9.600000381,33
557.023,2163,12,-0.800000012
557.087,2080.199951,44.40000153,-11.60000038
557.152,2105,44.79999924,5.400000095
557.217,2085.199951,50.20000076,-21.79999924
557.282,2052.199951,6.199999809,12.60000038
557.347,2063.399902,25,-2.400000095
557.411,2060.800049,21.60000038,-4.400000095
557.476,2073.399902,21.20000076,9.199999809
557.541,2029.199951,38.40000153,5.800000191
557.606,2013,-6,-29.79999924
557.670,2048.800049,29,-11.80000019
557.735,2021.800049,3.799999952,13.80000019
557.800,2026.599976,20.79999924,3.400000095
557.865,2002.199951,13.80000019,7
557.929,2001.599976,25.39999962,-11.60000038
557.994,1957,-0.200000003,0.800000012
558.059,1992.400024,-1.399999976,1.399999976
558.123,1942.800049,-13,0
558.188,1980.400024,63.59999847,-12.80000019
558.253,1939.599976,36.59999847,2.799999952
558.318,1946.800049,25.60000038,-1.600000024
558.382,1931.199951,44,-5.400000095
558.447,1881.599976,7.599999905,-52.20000076
558.511,1936.599976,-0.600000024,-1.600000024
558.576,1922.599976,33.20000076,-15.39999962
558.641,1831.599976,28.20000076,-1.799999952
558.705,1849.800049,3.400000095,-8.399999619
558.770,1886.599976,43,3
558.835,1822.199951,41,14.80000019
558.899,1805.400024,15,-35
558.964,1819.599976,13.39999962,-9.600000381
559.029,1820.800049,17.60000038,-6.599999905
559.093,1819.599976,25.79999924,14.80000019
559.158,1788,33.40000153,-15.60000038
559.222,1788.199951,35.59999847,-17.79999924
559.287,1794,0.800000012,-0.400000006
559.352,1764,33.59999847,-10
559.416,1761.800049,16.20000076,-19
559.481,1778,36.40000153,-3.400000095
559.545,1723.800049,-1.600000024,-9.600000381
559.610,1747.199951,35.79999924,18.20000076
559.674,1713.800049,26,-23
559.739,1725,-5.800000191,-3.799999952
559.804,1708.199951,18.79999924,9.800000191
559.868,1720.599976,21,-10.80000019
559.933,1662.400024,11.80000019,10.80000019
559.997,1700,48.40000153,3.799999952
560.062,1685,39.79999924,-0.800000012
560.126,1775.400024,25.60000038,-6.199999809
560.191,1684.199951,8.600000381,-22.79999924
560.255,1653.599976,19.20000076,8
560.320,1671,8,-16.20000076
560.384,1605.199951,49.20000076,-20
560.449,1629.199951,27,-5.800000191
560.513,1604.400024,40,-17.60000038
560.578,1627.800049,4.800000191,-17.20000076
560.642,1620,38.40000153,-12.60000038
560.706,1631,-4.199999809,-1.600000024
560.771,1587.400024,-4.199999809,-28.60000038
560.835,1599,36.20000076,4.800000191
560.900,1574.199951,40,1.200000048
560.964,1566.400024,31.20000076,-14.80000019
561.029,1551.599976,30.39999962,-14.60000038
561.093,1566.800049,11.19999981,-28.39999962
561.157,1530.199951,18.20000076,13.19999981
561.222,1529.199951,29.39999962,-8
561.286,1543.800049,3.799999952,-10
561.351,1556.400024,16.39999962,-7.800000191
561.415,1544.800049,17.60000038,-41.79999924
561.479,1501.800049,42.40000153,-4
561.544,1470.400024,32.59999847,6.800000191
561.608,1459.199951,5.400000095,-17
561.672,1481.599976,14.19999981,3.799999952
561.737,1482.199951,-12.39999962,19.20000076
561.801,1504.800049,37.79999924,12.19999981
561.866,1444.199951,29,39
561.930,1461.599976,46.40000153,-20.79999924
561.994,1490,1.600000024,-25.20000076
562.059,1437.400024,29,23
562.123,1459.599976,43,-16
562.187,1449.800049,49,4.800000191
562.251,1400.800049,-13,-11.80000019
562.316,1383,18.60000038,10.60000038
562.380,1397.199951,5.800000191,1
562.444,1400.800049,52.59999847,4.400000095
562.509,1417.199951,26.79999924,-8.800000191
562.573,1425.199951,37.79999924,6.199999809
562.637,1389,11.39999962,-14.60000038
562.701,1351.599976,4.599999905,-28.60000038
562.766,1395.599976,-9.800000191,-11.39999962
562.830,1386.199951,32.59999847,-8.800000191
562.894,1332.599976,19.79999924,8
562.958,1334.199951,23.79999924,-12
563.023,1333,39.79999924,22.79999924
563.087,1356.800049,13,-22
563.151,1312,-9,-33.20000076
563.215,1349.800049,26.39999962,-31.79999924
563.279,1308.400024,27.60000038,-12
563.344,1330.400024,21.60000038,-17
563.408,1311,18.20000076,10.19999981
563.472,1294.199951,36.40000153,2.200000048
563.536,1269.400024,15.39999962,-23.60000038
563.600,1292.800049,14.19999981,-3.799999952
563.665,1267.199951,3.200000048,-16.39999962
563.729,1291.599976,-0.800000012,-29.20000076
563.793,1249.199951,15.60000038,9.399999619
563.857,1243.400024,-0.400000006,-10
563.921,1259.199951,17,5.400000095
563.985,1248.599976,32,3.799999952
564.049,1187.199951,47.20000076,-12.19999981
564.114,1257.800049,51,14.39999962
564.178,1207.800049,5.199999809,10.39999962
564.242,1238.199951,28.79999924,-18.39999962
564.306,1188.400024,36,-3.400000095
564.370,1220,42.79999924,-32.79999924
564.434,1225.800049,26.79999924,2.400000095
564.498,1223.599976,24.79999924,-6.199999809
564.562,1192.800049,17.20000076,1.600000024
564.626,1206.599976,9,-30.79999924
564.690,1148.199951,21.39999962,-3.200000048
564.754,1167,3.799999952,-7.599999905
564.819,1133,12.60000038,-7.599999905
564.883,1152.400024,12,-12.80000019
564.947,1180.800049,25.39999962,-1.399999976
565.011,1110,15.19999981,-17.79999924
565.075,1143.199951,24,27
565.139,1127.599976,38.20000076,-11.39999962
565.203,1121,47.79999924,-16.79999924
565.267,1139.599976,43.20000076,-14.60000038
565.331,1109.800049,21.79999924,-1
565.395,1120.800049,54.40000153,16.20000076
565.459,1140,36,-29
565.523,1094.800049,18.79999924,-9.600000381
565.587,1122.199951,6.400000095,3
565.651,1132,46.40000153,-10.80000019
565.715,1073.599976,16.60000038,-23.79999924
565.779,1082.800049,7.199999809,-24.60000038
565.843,1038.199951,34.40000153,0.400000006
565.906,1030.599976,56.79999924,-25.79999924
565.970,1055.400024,39.59999847,8.399999619
566.034,1040.599976,19.79999924,-7
566.098,1047.599976,25,-7.400000095
566.162,1028.800049,39.79999924,0.600000024
566.226,1051,4.400000095,11.19999981
566.290,1047.199951,35.40000153,3.799999952
566.354,1033.599976,11.19999981,-4.199999809
566.418,1012.799988,34.59999847,-11.19999981
566.482,1015.400024,12,9.399999619
566.546,1033.400024,35.59999847,10.60000038
566.609,996,-0.600000024,-13.80000019
566.673,1022.599976,49.20000076,23.39999962
566.737,980.4000244,43.59999847,-2
566.801,986.7999878,42.59999847,-36.40000153
566.865,986.5999756,-5.199999809,-28.79999924
566.929,969.2000122,45.40000153,-16.39999962
566.993,954.4000244,7.199999809,-29.20000076
567.057,1012.599976,47.20000076,-12.39999962
567.120,975.4000244,16.20000076,-6.199999809
567.184,994.7999878,17.60000038,-12.60000038
567.248,929.2000122,7.199999809,0
567.312,971.2000122,16.20000076,7.800000191
567.376,978.7999878,24.39999962,-0.200000003
567.439,936.2000122,14.19999981,-33.59999847
567.503,907.5999756,45.79999924,-48.40000153
567.567,943.5999756,-1,-11.60000038
567.631,924.2000122,8.600000381,-29.79999924
567.695,922.2000122,58,-13.39999962
567.758,882.5999756,31.79999924,-18
567.822,930.4000244,21.79999924,-11.39999962
567.886,890.4000244,54.59999847,1.200000048
567.950,936,26,0.600000024
568.013,902.2000122,22.39999962,3.799999952
568.077,909.4000244,53.20000076,-19
568.141,884.7999878,42.79999924,13.80000019
568.204,912.5999756,27.60000038,48
568.268,854.2000122,-0.400000006,8.199999809
568.332,891.7999878,15.39999962,-24.60000038
568.396,840.2000122,41.40000153,-22
568.459,887,20,10.60000038
568.523,858.4000244,43.59999847,1.799999952
568.587,866.5999756,29.20000076,-17.60000038
568.650,841.5999756,0,22
568.714,836,12.39999962,7
568.778,855,-0.800000012,27.20000076
568.841,817.2000122,23.79999924,18.20000076
568.905,797.7999878,9.199999809,7.800000191
568.969,845.7999878,18.20000076,-10
569.032,877,42.40000153,2.200000048
569.096,860,32.59999847,19.20000076
569.160,794.4000244,6.400000095,-22.79999924
569.223,801.5999756,44.40000153,3.400000095
569.287,796.7999878,22.20000076,-3
569.350,802,68.59999847,-16
569.414,822.7999878,39,-2.799999952
569.478,812.4000244,54.20000076,29.60000038
569.541,759,26,-2
569.605,803.4000244,57.59999847,-36.79999924
569.668,765.4000244,46.40000153,-6
569.732,777.5999756,106.5999985,-15.80000019
569.795,742.5999756,238.6000061,-10
569.859,789.4000244,660.4000244,-14.19999981
569.923,754.4000244,2925,-19.20000076
569.986,760.2000122,4055.800049,-6.199999809
570.050,709.2000122,1325.599976,-4.199999809
570.113,755.4000244,231.6000061,-15.39999962
570.177,761,98.40000153,-20
570.240,775.7999878,105.4000015,10
570.304,733.5999756,77.59999847,-19.20000076
570.367,718.2000122,62.20000076,7.400000095
570.431,685.2000122,14.60000038,-14
570.494,737.5999756,45,12.39999962
570.558,722,43,12.39999962
570.621,728.4000244,57.59999847,-32.20000076
570.685,724.5999756,33.20000076,8.199999809
570.748,712.5999756,27.39999962,8.600000381
570.812,689,15,-9.399999619
570.875,705.7999878,43.20000076,-7.199999809
570.938,679.5999756,15,-0.800000012
571.002,691.5999756,37.40000153,-4.199999809
