Wavelength [nm],spectra
575.030,1.071193858
575.094,1.060637731
575.158,1.049883569
575.222,1.057231894
575.286,1.058658645
575.350,1.069013268
575.413,1.058073154
575.477,1.037806595
575.541,1.042925082
575.605,1.049159887
575.669,1.036067636
575.733,1.018505984
575.797,1.030075466
575.861,1.022467718
575.924,1.019781824
575.988,1.010826207
576.052,0.996581519
576.116,1.005999495
576.180,1.004813255
576.244,0.976262361
576.307,0.992064699
576.371,0.975051751
576.435,0.992380601
576.499,0.975250424
576.563,0.977743627
576.626,0.976646204
576.690,0.973625463
576.754,0.973640567
576.818,0.96363912
576.881,0.95365008
576.945,0.960136824
577.009,0.949077141
577.073,0.956748645
577.136,0.947339288
577.200,0.960027503
577.264,0.958985716
577.328,0.978270716
577.391,0.971227737
577.455,0.991216115
577.519,0.992645711
577.582,0.974788898
577.646,0.992622955
577.710,1.023751573
577.773,1.047695581
577.837,1.076639535
577.901,1.066672088
577.964,1.078515009
578.028,1.064876
578.092,1.043497187
578.155,1.056797552
578.219,1.041555253
578.283,1.060264355
578.346,1.043012597
578.410,1.059691222
578.473,1.055950146
578.537,1.059676789
578.601,1.06210213
578.664,1.035693833
578.728,1.046580891
578.791,1.0508328
578.855,1.032932392
578.918,1.017516647
578.982,1.022423721
579.045,1.012333565
579.109,1.012124823
579.172,0.992986182
579.236,0.99520089
579.300,1.002014345
579.363,0.998884211
579.427,0.994405469
579.490,0.987489086
579.554,0.973349
579.617,0.973953039
579.680,0.969651627
579.744,0.968160595
579.807,0.954952467
579.871,0.971629316
579.934,0.95045661
579.998,0.967134276
580.061,0.960613142
580.125,0.945128486
580.188,0.947020098
580.251,0.949841785
580.315,0.935646577
580.378,0.932753097
580.442,0.945858786
580.505,0.929552013
580.568,0.926645511
580.632,0.941392322
580.695,0.941630936
580.759,0.943501675
580.822,0.94816836
580.885,0.965399689
580.949,0.954511715
581.012,0.974566994
581.075,0.998169048
581.139,1.037341189
581.202,1.039907667
581.265,1.027742726
581.329,1.019259199
581.392,1.020127716
581.455,1.010636313
581.518,1.022965977
581.582,1.025027652
581.645,1.043040703
581.708,1.056089491
581.772,1.043313593
581.835,1.049617743
581.898,1.040740037
581.961,1.024001443
582.025,1.021044218
582.088,1.011765995
582.151,1.02553939
582.214,1.020689127
582.277,1.005238138
582.341,0.996285638
582.404,0.993331828
582.467,0.999215476
582.530,0.9906315
582.593,0.980396861
582.657,0.989499712
582.720,0.963211025
582.783,0.962504687
582.846,0.966898758
582.909,0.969670611
582.972,0.954439846
583.036,0.947752781
583.099,0.943289966
583.162,0.958152581
583.225,0.945895166
583.288,0.939768929
583.351,0.953131899
583.414,0.95272065
583.477,0.948873872
583.540,0.93946501
583.603,0.943108482
583.667,0.946372231
583.730,0.945586124
583.793,0.938381933
583.856,0.923909094
583.919,0.942755588
583.982,0.92274429
584.045,0.929893089
584.108,0.928165786
584.171,0.913573138
584.234,0.91159885
584.297,0.931229543
584.360,0.931075313
584.423,0.948912794
584.486,0.972038783
584.549,0.99650086
584.612,1.004625049
584.675,0.999100527
584.738,0.999195386
584.801,0.994180219
584.864,0.998168302
584.927,1.010823141
584.990,1.027693275
585.053,1.051020295
585.115,1.021111679
585.178,1.026480827
585.241,1.0146849
585.304,1.005183402
585.367,1.004378287
585.430,1.003114055
585.493,0.999874431
585.556,0.981952955
585.619,0.983818861
585.681,0.982546584
585.744,0.969237319
585.807,0.962882049
585.870,0.966613726
585.933,0.962145998
585.996,0.96323771
586.059,0.956338252
586.121,0.955180224
586.184,0.949993099
586.247,0.939620511
586.310,0.948937729
586.373,0.963410772
586.435,0.9384226
586.498,0.936051447
586.561,0.955313283
586.624,0.932215428
586.686,0.943320899
586.749,0.929054496
586.812,0.938704878
586.875,0.934165013
586.937,0.933421227
587.000,0.91866707
587.063,0.934803765
587.126,0.912424536
587.188,0.916811192
587.251,0.906528226
587.314,0.909688275
587.376,0.910417812
587.439,0.900591234
587.502,0.899808851
587.564,0.919000463
587.627,0.890172282
587.690,0.898097367
587.752,0.89593228
587.815,0.905024102
587.878,0.899156701
587.940,0.923760576
588.003,0.924104683
588.066,0.950583418
588.128,0.960646605
588.191,0.962949232
588.253,0.973033003
588.316,0.985204091
588.379,0.991566416
588.441,1.009749576
588.504,1.008792435
588.566,0.996488309
588.629,1.008281173
588.691,0.986422225
588.754,0.985247975
588.817,0.987017809
588.879,0.986407972
588.942,0.969675411
589.004,0.977712713
589.067,0.963063131
589.129,0.974118311
589.192,0.955534777
589.254,0.959510739
589.317,0.951112521
589.379,0.946981975
589.442,0.943499295
589.504,0.938442841
589.567,0.943058341
589.629,0.934062422
589.691,0.943397829
589.754,0.937855725
589.816,0.943421618
589.879,0.931004228
589.941,0.922417637
590.004,0.921099374
590.066,0.932324573
590.128,0.916486467
590.191,0.912965007
590.253,0.916110965
590.316,0.918611043
590.378,0.899386097
590.440,0.917965106
590.503,0.897953815
590.565,0.90501513
590.627,0.902915394
590.690,0.896196712
590.752,0.904233999
590.814,0.889817688
590.877,0.902937375
590.939,0.894436691
591.001,0.887227107
591.064,0.8983714
591.126,0.898509624
591.188,0.882257566
591.251,0.889301701
591.313,0.888368169
591.375,0.881727021
591.437,0.891643597
591.500,0.87245098
591.562,0.88129988
591.624,0.903581336
591.686,0.920997205
591.749,0.936858081
591.811,0.961010184
591.873,0.993626703
591.935,0.987861608
591.998,1.002513365
592.060,0.967685513
592.122,0.97954946
592.184,0.974344958
592.246,0.972276079
592.308,0.984828029
592.371,0.973830208
592.433,0.967625839
592.495,0.951526732
592.557,0.954937617
592.619,0.956554601
592.681,0.946804052
592.744,0.943645582
592.806,0.924185151
592.868,0.921752585
592.930,0.927494719
592.992,0.933493669
593.054,0.948571374
593.116,0.925947222
593.178,0.924537771
593.240,0.914449998
593.302,0.917892968
593.364,0.908004371
593.427,0.910034544
593.489,0.908547987
593.551,0.914227788
593.613,0.907792317
593.675,0.891387987
593.737,0.903532285
593.799,0.908325839
593.861,0.883423205
593.923,0.891549923
593.985,0.908915947
594.047,0.898034521
594.109,0.882160091
594.171,0.893933661
594.233,0.884851447
594.295,0.884360426
594.357,0.898546062
594.419,0.893657054
594.480,0.885707397
594.542,0.875594707
594.604,0.895239288
594.666,0.876772171
594.728,0.860866501
594.790,0.877497585
594.852,0.863753521
594.914,0.875421196
594.976,0.872722969
595.038,0.86156968
595.100,0.86618774
595.161,0.86564431
595.223,0.866512278
595.285,0.865654396
595.347,0.889092553
595.409,0.91042414
595.471,0.947556818
595.533,0.948627235
595.594,0.94725136
595.656,0.952626495
595.718,0.960556538
595.780,0.963020121
595.842,0.942591518
595.903,0.966651765
595.965,0.936309222
596.027,0.943319635
596.089,0.943834405
596.151,0.948501673
596.212,0.935292096
596.274,0.939229721
596.336,0.945473972
596.398,0.932029644
596.459,0.94248917
596.521,0.934879832
596.583,0.908110786
596.644,0.910701655
596.706,0.898986845
596.768,0.90503444
596.830,0.910587406
596.891,0.911834156
596.953,0.912796359
597.015,0.899985136
597.076,0.908763006
597.138,0.894356468
597.200,0.899054226
597.261,0.889377848
597.323,0.895507369
597.385,0.904453194
597.446,0.884229898
597.508,0.901997878
597.569,0.871135569
597.631,0.882234128
597.693,0.875021575
597.754,0.888945237
597.816,0.87216879
597.877,0.890329045
597.939,0.881165589
598.001,0.867149857
598.062,0.86816068
598.124,0.865362079
598.185,0.8682135
598.247,0.873491269
598.308,0.879362609
598.370,0.867951448
598.431,0.859684662
598.493,0.860281361
598.554,0.855049386
598.616,0.853878455
598.677,0.847912659
598.739,0.863957087
598.800,0.858070603
598.862,0.855049118
598.923,0.868392012
598.985,0.862545091
599.046,0.861756734
599.108,0.857808193
599.169,0.882721419
599.231,0.923102808
599.292,0.931337552
599.353,0.929194317
599.415,0.923140789
599.476,0.919834474
599.538,0.936974274
599.599,0.939905533
599.660,0.926200806
599.722,0.934172972
599.783,0.907093581
599.845,0.919233141
599.906,0.912743289
599.967,0.909514662
600.029,0.902827485
600.090,0.909841979
600.151,0.908388745
600.213,0.907670635
600.274,0.89682333
600.335,0.910579101
600.397,0.899174584
600.458,0.903892372
600.519,0.88721803
600.581,0.898733036
600.642,0.888102678
600.703,0.878653185
600.764,0.888683152
600.826,0.89376386
600.887,0.878463405
600.948,0.872700388
601.009,0.870930148
601.071,0.87643779
601.132,0.861072938
601.193,0.879226203
601.254,0.874677378
601.316,0.879085275
601.377,0.865390477
601.438,0.858681273
601.499,0.867497119
601.560,0.867368892
601.621,0.855988981
601.683,0.85717033
601.744,0.856407291
601.805,0.854324743
601.866,0.849015159
601.927,0.87519097
601.988,0.842760495
602.050,0.854868001
602.111,0.842503283
602.172,0.863642794
602.233,0.825186782
602.294,0.837895952
602.355,0.837441486
602.416,0.844670852
602.477,0.84148676
602.538,0.838094174
602.599,0.850683782
602.660,0.860949306
602.722,0.838183136
602.783,0.850036089
602.844,0.846178549
602.905,0.849017583
602.966,0.850489846
603.027,0.887832224
603.088,0.889046908
603.149,0.913691485
603.210,0.921784951
603.271,0.901310884
603.332,0.906286214
603.393,0.914695277
603.454,0.895630357
603.515,0.893797831
603.576,0.913251219
603.637,0.885827433
603.698,0.895799346
603.759,0.896337551
603.819,0.891141077
603.880,0.896409397
603.941,0.89653002
604.002,0.885533008
604.063,0.878738358
604.124,0.877644407
604.185,0.886525135
604.246,0.892692936
604.307,0.889590886
604.368,0.875467367
604.428,0.874145371
604.489,0.873405824
604.550,0.863934166
604.611,0.873883194
604.672,0.85983117
604.733,0.872742848
604.794,0.860773912
604.854,0.852157752
604.915,0.864988541
604.976,0.858910111
605.037,0.841861814
605.098,0.873116334
605.158,0.847897632
605.219,0.84837393
605.280,0.840468487
605.341,0.861919291
605.401,0.839462977
605.462,0.848957711
605.523,0.837727756
605.584,0.840544419
605.644,0.838128043
605.705,0.846913024
605.766,0.836190688
605.827,0.857272769
605.887,0.83799507
605.948,0.844608019
606.009,0.838046625
606.069,0.841766461
606.130,0.838591233
606.191,0.843937382
606.251,0.827208181
606.312,0.845038596
606.373,0.840769703
606.433,0.854544173
606.494,0.827219156
606.555,0.843057328
606.615,0.826240303
606.676,0.834085021
606.737,0.859133998
606.797,0.856333181
606.858,0.863989206
606.918,0.874401937
606.979,0.877818772
607.040,0.892195235
607.100,0.880880406
607.161,0.892116089
607.221,0.881729616
607.282,0.906166408
607.342,0.890311214
607.403,0.908850404
607.463,0.882049329
607.524,0.88751027
607.584,0.884832512
607.645,0.875413907
607.706,0.872297077
607.766,0.866509679
607.827,0.879634828
607.887,0.865144148
607.947,0.865534037
608.008,0.870090612
608.068,0.859790659
608.129,0.848880763
608.189,0.853747183
608.250,0.859908327
608.310,0.852499887
608.371,0.850751295
608.431,0.845012404
608.491,0.850888965
608.552,0.843798709
608.612,0.839784977
608.673,0.83929966
608.733,0.829685029
608.793,0.841811907
608.854,0.848426636
608.914,0.833844898
608.975,0.839691082
609.035,0.845851732
609.095,0.833847109
609.156,0.844217116
609.216,0.838271785
609.276,0.826911146
609.337,0.823530713
609.397,0.822187878
609.457,0.838475808
609.518,0.83968479
609.578,0.825370145
609.638,0.833239056
609.698,0.823978188
609.759,0.824518781
609.819,0.815235841
609.879,0.821342391
609.940,0.832023389
610.000,0.820063867
610.060,0.821368561
610.120,0.82600897
610.181,0.8212635
610.241,0.802671029
610.301,0.825684861
610.361,0.827909777
610.421,0.81221447
610.482,0.817428932
610.542,0.795960865
610.602,0.821735961
610.662,0.821692862
610.722,0.829812334
610.782,0.832776451
610.843,0.835985721
610.903,0.847679646
610.963,0.848634241
611.023,0.845694785
611.083,0.857477726
611.143,0.854348656
611.203,0.855946043
611.263,0.859322956
611.324,0.864617476
611.384,0.856084108
611.444,0.856406589
611.504,0.858980062
611.564,0.850574302
611.624,0.859677727
611.684,0.84218235
611.744,0.861399736
611.804,0.839697941
611.864,0.836385384
611.924,0.84605828
611.984,0.852819541
612.044,0.845234591
612.104,0.841527878
612.164,0.830088155
612.224,0.833912696
612.284,0.840802385
612.344,0.84955096
612.404,0.831227691
612.464,0.838143585
612.524,0.819518794
612.584,0.843821069
612.644,0.835634776
612.704,0.823380645
612.764,0.836659546
612.824,0.841345445
612.884,0.820957196
612.944,0.82145521
613.004,0.840948796
613.064,0.816989827
613.123,0.827475989
613.183,0.82423591
613.243,0.81881107
613.303,0.825490684
613.363,0.820943305
613.423,0.817823732
613.483,0.818802726
613.543,0.818478723
613.602,0.830593441
613.662,0.818359045
613.722,0.814738473
613.782,0.823474481
613.842,0.820856715
613.901,0.81661513
613.961,0.800653989
614.021,0.813899485
614.081,0.813551404
614.141,0.812724216
614.200,0.811023095
614.260,0.804401186
614.320,0.809961988
614.380,0.806837973
614.439,0.796018299
614.499,0.819632933
614.559,0.797613409
614.619,0.804388439
614.678,0.795880016
614.738,0.821897206
614.798,0.815538902
614.857,0.841792685
614.917,0.831065814
614.977,0.830501323
615.037,0.828534679
615.096,0.826849133
615.156,0.826942362
615.216,0.849704117
615.275,0.818600072
615.335,0.828562745
615.394,0.827244042
615.454,0.844669324
615.514,0.835227876
615.573,0.837052443
615.633,0.833484954
615.693,0.849672524
615.752,0.831625817
615.812,0.844379062
615.871,0.829874068
615.931,0.834704302
615.990,0.822280751
616.050,0.829378609
616.110,0.830202908
616.169,0.828024063
616.229,0.8211016
616.288,0.813523953
616.348,0.815106446
616.407,0.827565449
616.467,0.82300137
616.526,0.819570574
616.586,0.818789295
616.645,0.81905283
616.705,0.82870811
616.764,0.816214986
616.824,0.810936793
616.883,0.814735605
616.943,0.811516971
617.002,0.819473898
617.062,0.813682006
617.121,0.820529977
617.180,0.814915949
617.240,0.807336207
617.299,0.817279216
617.359,0.808631985
617.418,0.807192118
617.477,0.804693599
617.537,0.801083275
617.596,0.792893051
617.656,0.812998854
617.715,0.801510234
617.774,0.787647318
617.834,0.803165109
617.893,0.799691595
617.952,0.797683465
618.012,0.799287619
618.071,0.803877087
618.130,0.797999822
618.190,0.796252324
618.249,0.80292197
618.308,0.788030218
618.368,0.791995011
618.427,0.80121172
618.486,0.802313324
618.545,0.80709262
618.605,0.787452144
618.664,0.791350184
618.723,0.797001052
618.782,0.801690514
618.842,0.780160241
618.901,0.791663206
618.960,0.803870784
619.019,0.802800439
619.079,0.823135913
619.138,0.806608168
619.197,0.808256033
619.256,0.816218893
619.315,0.809718391
619.374,0.805309224
619.434,0.78660841
619.493,0.805454057
619.552,0.808098953
619.611,0.812307753
619.670,0.813316637
619.729,0.821252274
619.789,0.790239198
619.848,0.813879619
619.907,0.812451571
619.966,0.812335696
620.025,0.80827805
620.084,0.809518548
620.143,0.808378536
620.202,0.804757762
620.261,0.809681463
620.320,0.811039483
620.379,0.803690552
620.438,0.80324934
620.498,0.796098664
620.557,0.799786158
620.616,0.812574819
620.675,0.805807023
620.734,0.805683919
620.793,0.806179972
620.852,0.787534604
620.911,0.80815954
620.970,0.797226296
621.029,0.802778512
621.088,0.796020226
621.147,0.802489058
621.206,0.788472263
621.264,0.795291034
621.323,0.799014369
621.382,0.789627163
621.441,0.795959648
621.500,0.798727904
621.559,0.788888098
621.618,0.788157026
621.677,0.783779931
621.736,0.808805664
621.795,0.805740368
621.854,0.793005361
621.913,0.7970255
621.971,0.787512404
622.030,0.787422703
622.089,0.792707764
622.148,0.79109114
622.207,0.798932412
622.266,0.796439583
622.324,0.79204041
622.383,0.795793442
622.442,0.784431002
622.501,0.800989959
622.560,0.790547725
622.618,0.782804725
622.677,0.790956753
622.736,0.78605526
622.795,0.781521809
622.854,0.7969797
622.912,0.796474556
622.971,0.796565157
623.030,0.809074391
623.089,0.795495958
623.147,0.784821094
623.206,0.796898226
623.265,0.800768409
623.323,0.815801946
623.382,0.826723342
623.441,0.809802454
623.500,0.807025112
623.558,0.805507255
623.617,0.808959458
623.676,0.813030316
623.734,0.806043173
623.793,0.803667258
623.852,0.799892845
623.910,0.810639575
623.969,0.81139154
624.027,0.795517879
624.086,0.797067281
624.145,0.805222151
624.203,0.799483992
624.262,0.806004872
624.321,0.801510094
624.379,0.795578871
624.438,0.803585951
624.496,0.792099842
624.555,0.785301354
624.613,0.791863456
624.672,0.79093745
624.730,0.784018147
624.789,0.785754633
624.848,0.793482994
624.906,0.800763285
624.965,0.794996528
625.023,0.786655189
625.082,0.776568279
625.140,0.784006033
625.199,0.775517285
625.257,0.790777103
625.316,0.78544449
625.374,0.776469978
625.432,0.782740426
625.491,0.786105951
625.549,0.784621411
625.608,0.780040982
625.666,0.78612333
625.725,0.777326648
625.783,0.785630838
625.841,0.791499154
625.900,0.767301321
625.958,0.785516703
626.017,0.76593339
626.075,0.767693955
626.133,0.768476906
626.192,0.778832896
626.250,0.769036744
626.309,0.762104511
626.367,0.776122528
626.425,0.788335789
626.484,0.766884524
626.542,0.77706524
626.600,0.769686851
626.659,0.771624256
626.717,0.777664516
626.775,0.775098075
626.833,0.780647034
626.892,0.757963616
626.950,0.784190054
627.008,0.768207525
627.067,0.785689201
627.125,0.784005568
627.183,0.772733063
627.241,0.800630267
627.299,0.777085071
