248.127,236.317,237.342,211.29,,
247.84,236.175,236.973,215.57,,
247.84,236.005,234.525,,,
247.833,235.73,232.384,,,
248.314,235.688,234.457,,,
248.333,236.095,238.932,,,
248.049,236.55,239.037,,,
247.601,237.354,238.146,,,
247.359,237.386,237.37,,,
247.17,237.698,236.95,,,
246.922,237.317,232.9,,,
247.376,237.185,225.991,,,
248.239,237.323,221.89,,,
248.451,238.138,224.616,,,
248.624,238.397,226.466,,,
248.663,238.921,209.078,,,
248.32,239.138,166.087,,,
247.993,240.317,113.973,,,
248.01,239.905,69.16,,,
247.729,239.857,36.918,,,
248.114,239.72,19.059,,,
248.239,240.788,15.237,,,
248.111,240.503,17.89,,,
247.065,240.46,17.717,,,
245.833,239.624,15.854,,,
244.775,239.196,26.178,,,
244.627,238.73,61.74,,,
245.052,239.376,126.059,,,
246.085,239.079,202.571,,,
246.503,239.582,251.731,,,
246.618,239.206,254,,,
246.324,239.783,254,,,
246.34,239.423,254,,,
246.761,240.413,253.279,,,
247.32,240.27,248.237,,,
248.154,239.804,240.484,,,
249.235,239.397,231.717,,,
248.863,239.175,228.301,,,
248.928,239.709,231.571,,,
249.15,240.926,236.795,,,
249.722,240.905,239.566,,,
249.458,241.106,238.447,,,
248.467,240.249,237.064,,,
247.984,240,238.014,,,
248.288,238.937,240,,,
248.588,238.519,240.79,,,
249.163,238.28,239.525,,,
249.366,238.497,238.639,,,
249.196,238.741,237.685,,,
249.219,239.73,238.064,,,
249.003,240.053,237.63,,,
248.977,239.767,237.973,,,
248.627,238.815,238.1,,,
248.448,239.312,239.639,,,
248.229,239.804,239.201,,,
248.01,240.995,239.329,,,
248.631,241.063,238.553,,,
248.265,240.593,239.082,,,
248.131,239.788,238.904,,,
247.781,240.455,239.397,,,
247.595,240.688,238.795,,,
247.958,241.249,238.808,,,
248.307,241.106,240.626,,,
248.098,240.778,242.091,,,
247.977,240.656,242.068,,,
248.892,242.333,240.114,,,
249.346,243.042,238.329,,,
249.611,241.841,239.612,,,
249.66,239.857,242.804,,,
249.765,240.931,243.749,,,
250.245,243.27,242.183,,,
250.732,244.778,239.822,,,
251.121,244.873,239.247,,,
250.183,242.677,242.626,,,
249.765,239.937,243.932,,,
250.928,241.042,242.936,,,
251.637,243.36,241.174,,,
251.513,245.328,242.804,,,
251.369,244.466,242.84,,,
249.814,244.27,237.676,,,
248.68,242.577,229.059,,,
249.082,241.471,224.808,,,
250.533,238.656,228.489,,,
250.971,233.413,229.311,,,
250.572,230.91,206.79,,,
250.049,233.958,160.507,,,
249.788,233.233,109.534,,,
249.258,214.434,65.968,,,
246.755,173.159,34.539,,,
240.176,121.37,18.543,,,
234.284,74.862,15.927,,,
233.232,41.455,18.306,,,
231.114,22.497,17.416,,,
217.771,15.349,16.616,,,
184.572,17.026,30.507,,,
138.212,18.037,72.073,,,
91.193,16.894,142.068,,,
54.065,26.868,217.155,,,
30.415,61.376,253.676,,,
19.768,121.307,254,,,
19.395,191.005,253.968,,,
20.82,247.529,253.384,,,
20.428,254,252.32,,,
29.111,254,249.292,,,
60.209,254,242.498,,,
115.84,253.905,235.059,,,
182.402,253.259,231.973,,,
237.399,250.275,235.877,,,
253.984,243.127,240.607,,,
254,236.878,243,,,
254,236.201,241.005,,,
254,240.471,240.543,,,
254,244.026,241.416,,,
253.487,245.725,243.927,,,
250.797,244.757,244.16,,,
247.408,244.852,243.361,,,
245.199,246.487,241.945,,,
247.003,248.011,240.982,,,
250.271,248.032,240.799,,,
251.085,246.831,240.767,,,
250.611,245.778,241.119,,,
251.111,245.381,241.543,,,
252.124,244.974,242.055,,,
253.18,244.82,241.365,,,
252.961,244.159,240.059,,,
251.814,244.545,240.772,,,
251.023,245.228,240.594,,,
251.232,245.804,240.813,,,
251.81,244.106,240.744,,,
251.961,243.646,240.26,,,
251.533,242.884,240.671,,,
251.281,243.37,243.087,,,
251.722,244,243.945,,,
251.804,244.222,241.16,,,
251.392,,239.26,,,
250.343,,241.164,,,
249.585,,243.767,,,
249.425,,245.365,,,
249.32,,244.292,,,
250.007,,242.1,,,
250.082,,240.146,,,
250.716,,241.973,,,
250.824,,244.461,,,
251.203,,245.425,,,
251.392,,244.566,,,
251.026,,244.475,,,
250.5,,244.475,,,
